household_id,region_id,size,total_income
5611,6,2,13600.214245871712
5612,8,2,30462.073379165628
5613,1,2,10968.778491016208
5614,2,4,21364.662892297933
5615,4,1,6242.007359455324
5616,4,1,46461.288993424656
5617,3,1,10294.82688853664
5618,5,3,38553.57205590436
5619,2,2,3205.955751135339
5620,10,3,14607.189669104448
5621,3,2,41133.75399959391
5622,9,2,8353.653299331996
5623,7,3,25447.16099409231
5624,7,3,13541.012396157923
5625,10,2,33727.4019184948
5626,10,2,240562.17548596274
5627,9,2,4699.4727286330935
5628,5,1,11813.82143890856
5629,8,3,37564.609773790464
5630,6,2,4140.999813844654
5631,2,2,85475.37181243338
5632,10,3,19009.651032819555
5633,2,2,94958.29064258067
5634,8,1,77459.17220634661
5635,5,1,11360.627619412513
5636,10,2,5505.486368802931
5637,2,4,78522.53079574041
5638,5,1,42001.65860085724
5639,10,3,25145.572188909704
5640,7,3,89404.40264070207
5641,2,1,202208.46773272974
5642,6,4,12548.801515818266
5643,4,4,16280.352310599988
5644,4,1,5437.793827815653
5645,6,2,64523.52677278924
5646,8,1,7328.484051071946
5647,6,1,59658.06516050531
5648,5,3,23361.420270260518
5649,2,4,2857.3140310107633
5650,6,2,26288.385597757584
5651,2,1,11980.71124984107
5652,7,3,13356.474644099926
5653,3,2,3788.6100842422234
5654,7,1,34569.06119458274
5655,1,3,54595.6748955389
5656,9,4,20649.458521344193
5657,3,3,39021.25923166334
5658,1,2,4208.166530412325
5659,3,1,11618.27652068855
5660,6,2,21478.25162171737
5661,8,2,163664.65539138464
5662,8,2,17279.97156306373
5663,2,5,13071.120843694041
5664,2,4,31633.838742263397
5665,8,2,41607.24661103229
5666,3,3,5001.361044195997
5667,3,2,20958.54181381254
5668,10,2,15126.65997081868
5669,7,1,6645.829801508666
5670,4,2,3789.947473624285
5671,1,1,7914.709075276979
5672,3,2,29992.247235058265
5673,10,2,6586.786739351133
5674,10,1,8221.983201957219
5675,7,3,56214.526291955364
5676,8,1,47562.015747877405
5677,8,2,30145.68330290213
5678,9,3,3611.50255106977
5679,6,2,37158.98850438572
5680,9,1,8439.67852363832
5681,6,2,61044.46250579259
5682,2,1,32407.410053737825
5683,10,1,7365.512798704058
5684,5,3,86711.92990217566
5685,1,3,20432.30615826712
5686,10,2,3149.0902845821715
5687,10,3,38545.59022500283
5688,8,2,46982.84610763152
5689,10,3,8239.718598716818
5690,4,3,8241.865080270089
5691,10,1,5305.35507058661
5692,9,2,127705.04277766404
5693,3,1,45908.2834157296
5694,7,2,102641.9966819427
5695,4,2,13254.070339662781
5696,5,1,13916.531113170511
5697,10,4,13403.469598242056
5698,4,3,42205.40061261338
5699,5,3,65956.56816183915
5700,5,3,58037.49087267585
5701,10,3,40751.13739702993
5702,6,2,13963.051814797298
5703,7,2,9257.87872174953
5704,10,2,90537.18225963808
5705,2,2,8945.31577721547
5706,6,2,78223.35282598042
5707,8,4,12999.288387597486
5708,7,1,7789.321592762498
5709,8,1,24930.517331642783
5710,4,5,11113.974031065092
5711,4,3,8982.990735670604
5712,2,1,110631.27137399105
5713,5,2,87448.01914540194
5714,8,3,8500.936864422365
5715,10,2,2707.916971630584
5716,6,5,67633.66412430556
5717,10,3,102414.97675895458
5718,6,3,7626.838164534462
5719,5,5,4442.380515927186
5720,2,3,19818.19449824488
5721,4,4,11492.08825025499
5722,3,2,53283.982316214315
5723,4,1,24241.815086106973
5724,6,3,14411.202873222875
5725,9,2,8471.413410671863
5726,3,2,88532.60190771631
5727,10,3,1119.8923500770106
5728,9,2,5445.858295822276
5729,9,2,101738.11470447361
5730,2,2,46159.10190993339
5731,1,2,2565.368837503632
5732,8,3,33965.264147273134
5733,3,3,31633.302546190767
5734,4,1,34277.48914294689
5735,3,2,7712.289620916284
5736,4,1,69482.94210783715
5737,8,2,46979.571779763195
5738,8,3,34879.56092788771
5739,8,1,35431.90177729829
5740,3,4,114087.87650252764
5741,5,4,33292.08157090124
5742,6,5,5622.3743945079605
5743,2,3,66346.06926895175
5744,1,4,44077.79944117567
5745,2,2,20096.846917363528
5746,9,1,33708.152155914184
5747,2,3,5523.232905419007
5748,8,1,98655.92291551981
5749,3,3,22578.93814175813
5750,9,2,7458.160897291637
5751,7,2,61907.911497049434
5752,5,4,12471.571331858539
5753,1,1,14587.327199272682
5754,2,3,45281.33393871086
5755,1,2,15478.876069603486
5756,3,2,29322.237377448448
5757,6,1,15136.122197462133
5758,4,2,29409.244662227928
5759,8,2,7081.965336421194
5760,5,3,20291.121301130705
5761,4,4,10020.33890663551
5762,6,1,27281.093946648438
5763,1,2,35280.49916659024
5764,1,2,52037.99932305302
5765,7,1,10119.143361337301
5766,9,2,42880.32313467026
5767,1,4,209657.70576699433
5768,9,5,5824.788566962594
5769,7,2,5744.324954697451
5770,10,3,22280.714110250592
5771,9,5,25134.98867006324
5772,5,1,14835.946416931343
5773,8,2,31995.589192287072
5774,6,2,11294.847865370948
5775,1,1,24227.937859772588
5776,9,3,9418.400262316512
5777,10,2,8556.430919872391
5778,5,3,29450.749520726087
5779,3,3,59928.799745844546
5780,6,2,3225.268729204568
5781,7,1,29868.919331238518
5782,2,1,11793.061838346346
5783,7,3,26227.595203267814
5784,10,4,119171.41320056342
5785,4,5,63956.7233649948
5786,5,3,2909.2974960021193
5787,6,4,78209.76141158634
5788,4,4,12314.650877616601
5789,8,1,12501.995260254713
5790,6,1,103084.75276863977
5791,1,2,10062.060127500537
5792,10,2,17231.483514213163
5793,6,2,6899.275394533129
5794,2,1,41912.43486194491
5795,7,4,32296.28913960624
5796,7,1,5558.52200439331
5797,6,1,94044.86255855711
5798,6,1,10275.61041874485
5799,9,5,157275.7461659411
5800,5,3,28253.193016207755
5801,10,2,14729.790352431794
5802,7,4,16505.66178735019
5803,8,2,12047.763097735691
5804,7,3,19020.493513649584
5805,3,2,141046.49126722966
5806,5,3,100578.36442858989
5807,4,2,51812.7328453718
5808,2,1,5401.085106750871
5809,3,1,4041.5425786608694
5810,10,1,39793.68979165917
5811,10,5,12686.654372697618
5812,1,4,35778.641103011374
5813,1,3,27595.625490195096
5814,3,1,16952.995545238136
5815,6,3,10462.098223113033
5816,10,2,6324.893638648254
5817,2,4,51967.2913290287
5818,8,1,9714.562857040873
5819,9,4,34014.39547703565
5820,9,2,10279.343038336696
5821,4,1,12293.490559275739
5822,7,3,97199.30353562301
5823,7,3,42192.01878585177
5824,1,3,14624.32568111674
5825,4,2,8227.936047161782
5826,5,4,7200.415185714055
5827,8,2,6483.343591631536
5828,4,3,74496.50351731572
5829,7,1,10970.08449094149
5830,4,1,5234.668615334765
5831,2,4,7137.32545320269
5832,7,1,47472.78585322591
5833,6,2,25189.580925834038
5834,6,4,14376.440279071217
5835,4,2,132778.77609464177
5836,3,2,41343.154660616754
5837,4,1,10714.745187014527
5838,8,4,21137.01274274913
5839,9,2,5523.056698236177
5840,2,2,12089.21591109792
5841,2,2,26295.781484916923
5842,9,2,43219.04524325324
5843,10,2,21929.723123167027
5844,10,3,11904.327069944695
5845,7,3,29584.03231507666
5846,5,3,63492.07976853315
5847,9,4,15675.338297274202
5848,3,5,15991.692576069549
5849,10,1,17028.07631634605
5850,3,2,6968.829850200563
5851,9,2,1744.9791128054947
5852,3,2,40652.03526211662
5853,1,2,15962.456438353514
5854,8,1,63126.36559349806
5855,3,3,5247.09828515608
5856,7,2,27364.17038854742
5857,2,2,32135.329248541173
5858,1,4,60948.70717477504
5859,8,3,80520.5157521722
5860,9,1,28470.879656904504
5861,5,2,7267.204806565157
5862,8,3,25808.409218307806
5863,2,1,3275.388872050439
5864,9,2,45663.224502373785
5865,1,3,16257.855484243933
5866,7,4,235257.42132272784
5867,9,1,17571.131788800943
5868,9,4,8789.47099084204
5869,4,2,18358.552545759932
5870,5,4,763300.6272250246
5871,10,4,43269.57704427872
5872,7,2,8218.581393893248
5873,8,4,10217.002003110527
5874,8,2,16394.32634028971
5875,10,1,19884.9703954797
5876,7,2,145404.86728327032
5877,1,2,65128.46625631818
5878,4,1,32654.572463269775
5879,3,2,13188.597462581045
5880,4,2,85495.02017451047
5881,2,3,39936.91387317409
5882,2,1,16385.854849193594
5883,5,3,23448.19286176841
5884,7,1,21542.63457013963
5885,4,1,7970.091688335234
5886,7,4,9629.301228326412
5887,10,1,25273.63554379636
5888,7,1,26462.917170242275
5889,4,3,20741.72925852133
5890,6,3,17407.91843135768
5891,9,1,17862.182051084117
5892,6,3,33089.319272974455
5893,5,2,33169.45842602197
5894,5,1,21043.549350548077
5895,6,2,17349.121052376628
5896,9,3,8517.364313851216
5897,6,2,21617.307016849772
5898,6,2,23952.206278950864
5899,9,1,246783.68867285945
5900,10,2,19160.36060633865
5901,5,1,23480.235342426677
5902,4,2,22144.809850697693
5903,7,2,13511.427069780726
5904,8,3,20696.4028281677
5905,7,1,65207.20791789935
5906,3,2,54018.73974122919
5907,3,2,55305.85782399569
5908,4,2,1965.3356773283208
5909,5,1,63001.93876110962
5910,4,4,19296.648053609617
5911,3,2,20934.512291316798
5912,5,1,3587.4258342367325
5913,3,1,50836.823427592266
5914,1,3,9817.497255967417
5915,9,3,25879.102695861497
5916,10,5,13416.488646683525
5917,5,4,34838.77028066366
5918,1,1,41939.13871359382
5919,7,3,28137.549713390163
5920,1,4,18309.274919735264
5921,9,1,12742.677941271053
5922,3,2,18600.9126322631
5923,10,2,66904.59728913364
5924,7,2,6400.742890551559
5925,5,1,13439.681691018483
5926,8,2,56771.964906464316
5927,4,2,48408.8777319893
5928,8,1,21828.293570218102
5929,2,2,8220.301549143573
5930,10,1,28382.6044121996
5931,6,2,16955.023312581623
5932,6,1,56036.50251544751
5933,4,3,10265.6886480853
5934,9,3,19532.900722653085
5935,5,3,6028.283295814193
5936,1,3,37352.662573133515
5937,3,1,25072.316585570363
5938,1,2,119588.38793605928
5939,10,3,222687.3408987287
5940,9,3,26558.54957486773
5941,5,2,22788.91904905491
5942,7,4,2725.229954742134
5943,10,3,7522.995419023774
5944,1,1,226318.54988173887
5945,6,1,2288.591604154276
5946,9,3,19104.34121488437
5947,6,2,25023.921650822256
5948,7,2,35619.72773790794
5949,2,2,13329.245237875693
5950,3,2,27679.53665591497
5951,9,3,2394.7558282659697
5952,1,2,14050.72230185894
5953,2,2,44019.42616709538
5954,4,3,50587.123559570085
5955,8,2,2076.4326326642254
5956,4,2,18375.162622785763
5957,10,1,32703.092357607446
5958,8,3,14165.236634833804
5959,4,1,12061.51485571239
5960,2,4,50701.10399943264
5961,2,1,2162.671778579286
5962,9,3,9446.572896939158
5963,4,2,9349.412988833046
5964,8,2,15444.024272507346
5965,3,1,59999.51772718266
5966,10,4,34136.402215971495
5967,1,3,5497.769343848138
5968,6,3,114166.62226767724
5969,8,2,12440.774273772207
5970,8,1,58267.68382197379
5971,4,4,83689.59536032802
5972,1,3,2645.235536095616
5973,1,3,14087.907535112488
5974,9,2,10361.679611121239
5975,1,2,79936.74355084648
5976,3,1,28406.253677194607
5977,3,1,34536.92168782884
5978,1,3,16635.674179941256
5979,6,4,82723.80030868562
5980,6,3,53826.44211075522
5981,5,3,20582.40836803313
5982,8,1,10592.426532383097
5983,5,3,33382.36548598907
5984,8,1,7611.819408402893
5985,8,3,44908.384138166235
5986,2,1,8725.537486217985
5987,6,4,107762.31894278123
5988,4,3,14742.11218466323
5989,10,2,80833.31164717504
5990,8,1,4247.862772045674
5991,9,1,2732.687179927575
5992,5,2,26820.780627837394
5993,1,1,12841.108005405034
5994,9,5,14115.180366403061
5995,6,1,6879.261148724406
5996,6,2,7219.867063010366
5997,6,2,11630.908948255801
5998,4,2,106445.9125663828
5999,4,2,21069.14616079752
6000,10,1,33124.06389894348
6001,1,1,58407.609440268694
6002,1,2,31129.80662945447
6003,7,1,38985.26052354835
6004,1,1,7754.615411336839
6005,2,1,16559.022993767023
6006,10,1,23762.97872283755
6007,9,2,99442.8913545015
6008,1,3,6855.975830346316
6009,5,2,66261.08903434407
6010,4,2,2161.598983556106
6011,6,1,20774.01488673625
6012,9,3,17059.44992415497
6013,7,2,10805.913396861171
6014,1,1,40175.73009274282
6015,10,4,50802.371427919425
6016,9,4,25020.472515642752
6017,6,2,65520.65179347521
6018,10,4,49059.40843183732
6019,10,3,37286.636891477545
6020,10,2,7592.995171403322
6021,2,3,12178.381823753169
6022,6,2,86747.58234415924
6023,1,4,151434.46938025323
6024,4,2,67704.73815112398
6025,1,2,20454.141740650393
6026,6,2,19850.35529802723
6027,4,5,100660.50277616663
6028,3,1,38964.537216580175
6029,1,5,4810.989711698875
6030,5,2,21793.282899801023
6031,3,2,6234.358981192372
6032,4,1,4426.312341928246
6033,8,5,32552.73662914894
6034,8,4,9439.872144006731
6035,6,3,20364.573297240328
6036,3,2,9015.944412161083
6037,1,2,69334.33182528474
6038,8,1,78675.25752981775
6039,5,2,5356.349273605667
6040,8,3,46974.61590779867
6041,5,3,14806.864675072935
6042,9,2,13392.542714147276
6043,10,4,44796.924905071115
6044,8,3,16372.788494482524
6045,4,2,22728.043233518303
6046,10,4,27651.642451386757
6047,2,2,19921.96959943341
6048,9,1,3693.867243081411
6049,7,2,48451.24590786198
6050,4,3,37661.49481445953
6051,8,3,19866.718738249496
6052,1,1,90232.27164114217
6053,5,2,33389.789542282975
6054,1,3,15821.21924504641
6055,3,1,17779.01574322446
6056,5,2,11850.106448615783
6057,1,2,24028.755657375306
6058,7,2,63824.87313120701
6059,2,3,117155.92829607708
6060,10,2,158937.86304113906
6061,3,2,96922.68256955243
6062,6,2,6306.427638366517
6063,2,3,28341.39269062743
6064,8,2,26638.96696988867
6065,2,3,13884.865076429951
6066,6,2,11078.646337591237
6067,1,1,1349.6407970962007
6068,6,2,20507.143561262914
6069,8,3,57215.4911202121
6070,6,2,34619.51105013309
6071,6,2,67857.39406346482
6072,8,2,5554.547238593686
6073,9,3,7964.417955328562
6074,2,1,26958.617259727238
6075,6,2,27111.592732951263
6076,9,3,77855.62887259544
6077,6,4,10645.89855721745
6078,7,2,10510.869070394072
6079,7,2,3467.67022348043
6080,5,2,8992.269410850291
6081,4,4,15898.56724944565
6082,9,4,27227.592438692343
6083,6,5,38938.035136428254
6084,6,1,17283.892309926272
6085,9,2,26916.870944739385
6086,6,3,13547.828910556718
6087,1,3,17718.620797436677
6088,10,3,80044.48325531087
6089,10,3,217120.7059827202
6090,2,2,20935.32096239526
6091,5,4,13481.072180532059
6092,1,2,8879.64161890755
6093,4,3,4188.574376354547
6094,8,4,23324.83151562053
6095,3,5,6148.687138449396
6096,5,4,14232.885029122886
6097,6,2,191495.93242330893
6098,8,3,73836.90157922149
6099,2,3,38727.34362541547
6100,7,3,18623.07328918164
6101,6,4,12118.220222194155
6102,3,2,17910.999864805457
6103,2,3,11520.155579285443
6104,7,1,197183.33208465547
6105,5,1,39755.903713027874
6106,8,2,123555.42158545426
6107,5,2,18202.495238659398
6108,1,3,22902.61080005564
6109,2,3,24334.61366328167
6110,1,3,40954.260878318666
6111,7,1,34563.44491629371
6112,9,1,34924.47718066605
6113,7,2,40749.68792585265
6114,6,2,79192.2256371012
6115,5,1,35115.852606639135
6116,2,5,19879.16956271168
6117,6,5,27817.493126561192
6118,4,1,3954.1075507448445
6119,2,4,10130.306642881427
6120,6,1,23171.65348930851
6121,7,2,9806.278268827577
6122,5,2,21165.33066638532
6123,7,1,17446.43989676997
6124,7,1,39087.256576322856
6125,4,4,98988.27262201418
6126,4,1,15194.969882241367
6127,5,1,29380.65345183658
6128,4,1,19967.925828038948
6129,8,2,27017.526964129953
6130,8,2,61002.57799124706
6131,2,2,23786.853287997885
6132,6,2,4909.4595388791195
6133,3,3,35438.246369395856
6134,1,5,55293.09202852766
6135,1,2,8020.92633740517
6136,4,4,62032.52862654426
6137,8,2,11591.350661734126
6138,8,1,164182.65773972138
6139,3,1,13083.432697464303
6140,8,2,18418.103008324597
6141,9,3,191823.53790433455
6142,7,3,58077.83289515497
6143,5,2,35425.368164506224
6144,2,3,17200.943465896955
6145,6,4,9347.97596331855
6146,8,5,9650.260107678698
6147,6,4,4191.833588524581
6148,2,5,4057.435542373435
6149,4,1,31870.21924550742
6150,10,3,12539.712020205723
6151,1,2,5176.7042986584
6152,10,4,11834.053809676763
6153,3,2,457462.8779540411
6154,10,3,8151.749659564087
6155,1,4,12746.07009071734
6156,8,2,25357.118298198795
6157,9,4,4625.1249302388715
6158,7,1,34421.24666733
6159,5,2,10738.709694185045
6160,8,2,96818.14776303878
6161,2,2,16511.577638370727
6162,10,1,16824.610630662766
6163,5,3,30498.40632516668
6164,2,1,25272.651196649025
6165,2,1,54993.49945755291
6166,2,1,2636.4956049113007
6167,2,1,34313.08677611897
6168,10,2,44851.0665790473
6169,8,3,31177.116248775423
6170,5,4,10484.621519248323
6171,5,3,31207.530862192656
6172,3,3,42342.82306133343
6173,7,1,5770.608584878096
6174,2,3,23492.188271022267
6175,7,2,14719.376754152461
6176,3,4,38430.76275027588
6177,8,1,30451.493896118736
6178,5,2,2702.9324080359797
6179,6,4,6000.153835833211
6180,10,4,86532.58945786688
6181,2,1,8445.505687124672
6182,1,2,4760.1646483125305
6183,9,2,39504.97521043957
6184,4,4,16580.846991431183
6185,4,3,5383.5993037371545
6186,10,5,60509.36872779474
6187,4,3,8722.659202682204
6188,5,3,17916.9686743873
6189,4,1,122693.40207411129
6190,4,3,194976.42919339536
6191,2,3,19273.658425433463
6192,3,1,13948.935688839036
6193,7,4,14968.473954934823
6194,10,2,63340.43715624913
6195,1,3,12722.332572127676
6196,9,3,15247.664553527244
6197,6,2,13445.14610057589
6198,10,1,32367.01210741034
6199,5,1,20807.420087790353
6200,6,2,35929.53277070104
6201,8,4,19066.507277141285
6202,9,3,12029.37282979488
6203,3,3,3504.3250185351512
6204,5,2,99020.06952517244
6205,3,2,72290.54513840575
6206,2,1,26527.17444046295
6207,4,1,13282.938332998205
6208,4,3,4988.382929290581
6209,7,4,71210.26775688457
6210,4,3,12111.789649033104
6211,6,2,27205.58106835481
6212,7,2,6396.518870749977
6213,9,3,40089.68204808689
6214,1,2,110234.63736117567
6215,4,5,41910.3290291475
6216,4,5,17007.274046572013
6217,6,2,3838.7160086470954
6218,7,4,4887.500712715977
6219,5,2,24212.509466019674
6220,7,2,37772.66614289137
6221,7,2,8344.526397623138
6222,6,1,8643.725361931041
6223,6,2,12462.818175224831
6224,1,1,6673.991231732524
6225,10,2,7673.731482735387
6226,7,2,61459.55927229523
6227,7,3,3447.6937382056944
6228,8,3,13715.88854936048
6229,7,2,13823.806461286806
6230,2,1,14895.42131131051
6231,5,4,16158.245223249705
6232,4,3,51962.64032695501
6233,4,1,41227.697545266215
6234,1,1,6317.926281466281
6235,7,2,9983.977233250345
6236,1,3,7510.870473175502
6237,6,2,17140.77065104223
6238,2,2,17015.96303825359
6239,9,4,95435.1855727512
6240,10,1,10003.869590532506
6241,8,1,8016.750767906891
6242,3,2,30752.33866786836
6243,5,3,24714.844665445034
6244,7,2,20229.68635457201
6245,6,2,7388.9468746346165
6246,3,2,27419.59595756936
6247,2,3,17076.0366936347
6248,6,1,24530.47035046792
6249,5,2,27130.070884428733
6250,2,5,18552.108537456974
6251,7,1,34924.86442811885
6252,7,3,82091.67829772968
6253,9,2,48948.96069257105
6254,10,1,5944.606192828
6255,8,3,120622.33129922241
6256,4,2,111819.92157782959
6257,1,1,29957.673838718263
6258,8,2,96766.00437717774
6259,10,5,86953.16626434305
6260,9,2,15133.379827731087
6261,5,2,39546.87904673838
6262,6,4,15190.869517786201
6263,6,3,23585.08325462093
6264,7,3,62786.269406199295
6265,4,1,19405.800395571114
6266,8,3,3116.9249256799926
6267,1,2,3687.5774462045056
6268,1,2,36494.56049045432
6269,2,5,42039.528898000586
6270,3,4,3204.232065126396
6271,9,2,23494.369488735818
6272,6,2,11292.321374818366
6273,5,2,5315.244711054756
6274,5,2,13535.552527343461
6275,7,2,90121.25765047465
6276,4,1,23192.914011330628
6277,8,1,7565.992189957844
6278,7,5,11717.126782378273
6279,7,2,21098.43414061778
6280,8,5,30700.628236306755
6281,7,3,999.2710491232185
6282,7,2,13481.84503750645
6283,9,3,27037.146339065646
6284,1,4,52256.46228899418
6285,3,2,63110.15599140476
6286,7,2,73219.5318462125
6287,7,3,9099.003529706553
6288,8,2,92249.72619845913
6289,3,5,29895.229698897172
6290,1,1,39619.29252940812
6291,2,5,5298.525218370748
6292,5,2,11005.348995941435
6293,5,3,28478.09565028582
6294,10,3,9941.162605451538
6295,5,2,21150.884099274284
6296,3,2,10910.379568605164
6297,10,2,52314.902363478825
6298,8,4,10886.348962378908
6299,2,2,8941.505881325174
6300,2,2,8767.956227597637
6301,10,4,3691.456078135581
6302,9,2,181431.75843279884
6303,1,1,11077.599452637534
6304,10,3,2616.2269592340117
6305,4,2,45073.677611134175
6306,4,1,31330.340636584155
6307,6,2,6904.716451606341
6308,9,2,10146.342934572758
6309,10,2,21034.685264822627
6310,1,2,6224.196123405903
6311,5,2,17249.013989424162
6312,6,2,28854.26421357527
6313,1,4,32930.38350825755
6314,6,2,47161.85834359065
6315,8,2,16726.86395925072
6316,10,2,33959.96844038674
6317,6,1,13665.275593402219
6318,8,1,39156.19535994076
6319,6,2,33113.02970307423
6320,8,4,2746.4978039600587
6321,7,1,12766.408732637983
6322,4,4,64879.36539545273
6323,2,5,30373.769709082764
6324,10,3,46236.44482273838
6325,10,5,17467.99504391015
6326,2,1,15483.746400275813
6327,6,4,11187.386482482476
6328,1,2,43321.109137744
6329,6,2,120345.3093638843
6330,1,2,21476.58004623161
6331,1,1,2726.918517833052
6332,1,3,19708.59224351449
6333,9,1,107709.42435847038
6334,7,3,4414.753112019579
6335,7,1,13348.806380950336
6336,5,1,21851.52586906631
6337,1,2,32382.43641721161
6338,2,2,10393.88084459197
6339,5,1,9046.632575727484
6340,4,1,15911.094645820429
6341,6,2,3173.370041873011
6342,2,3,4716.998320853746
6343,2,1,45826.13698099919
6344,10,3,6713.5181476228245
6345,1,3,139150.5486336739
6346,1,2,10371.70006338566
6347,2,3,18886.515544966533
6348,2,5,37754.9979245874
6349,1,2,5564.90541426524
6350,5,2,14413.968692320692
6351,10,2,28693.02239122096
6352,3,2,5689.681942105886
6353,1,2,50515.62739522726
6354,7,4,14505.14013277239
6355,4,2,10233.65949601812
6356,10,3,51084.89301107932
6357,1,3,40903.31713024985
6358,8,2,15668.81685433285
6359,5,3,63893.35245685756
6360,5,4,30244.217691937403
6361,6,5,14303.793862508266
6362,2,3,63701.77226130864
6363,5,2,44921.757107726575
6364,4,3,5598.568788516571
6365,3,5,46609.0122408666
6366,9,2,13241.311444151992
6367,8,1,7662.4286588373
6368,3,2,3369.515010721406
6369,5,2,42263.63186716829
6370,7,1,25479.606396584673
6371,9,1,45703.10082090529
6372,3,1,20986.84756804276
6373,5,2,19678.52937312243
6374,7,3,5234.337515761057
6375,2,3,25731.78432406765
6376,7,2,70007.19095022627
6377,5,2,36742.17529754308
6378,10,3,51699.773881804664
6379,5,3,11284.422358840295
6380,9,1,26668.275991632952
6381,6,2,7327.524371389203
6382,5,2,8926.159633239266
6383,5,2,9379.69142313217
6384,6,2,6639.311203145033
6385,1,4,6898.712080667661
6386,8,2,7181.8875077507655
6387,10,2,13711.499195593173
6388,10,3,40666.18058843075
6389,5,2,28828.271846860043
6390,2,1,5501.073058607701
6391,10,1,13244.793600816076
6392,8,3,24547.975619978515
6393,10,3,22845.069530342265
6394,3,4,26997.33371439396
6395,2,2,4006.9605461573788
6396,2,3,68551.74789472949
6397,7,3,14674.556936069765
6398,8,5,3237.055781170012
6399,4,2,43177.44662616884
6400,8,2,18091.04094198756
6401,6,3,64164.422538239036
6402,9,2,9343.942729920574
6403,3,3,4311.338198730329
6404,3,2,30207.023972034236
6405,1,1,32068.406810549455
6406,10,3,49218.31666702397
6407,3,4,20144.765358438417
6408,2,4,40751.10114243676
6409,5,5,66177.75545373834
6410,2,3,34862.62632123711
6411,4,3,28295.018568478976
6412,4,2,9977.79583834864
6413,1,3,6246.073577163482
6414,1,2,14688.653083229176
6415,8,5,26786.77111220283
6416,5,2,23874.284872457232
6417,2,2,35280.587317568796
6418,2,2,26481.750215383883
6419,4,1,4159.735071501823
6420,2,3,91491.34961054585
6421,2,1,40679.635194700764
6422,5,2,32023.971102744083
6423,5,1,21787.5777055676
6424,9,2,59295.77667567734
6425,10,4,5235.3316638786955
6426,3,1,30799.812722886236
6427,1,3,26902.483734617515
6428,6,3,13645.702153005494
6429,8,1,7938.416319214587
6430,4,2,31222.36096795477
6431,5,3,23372.275072674583
6432,5,1,29226.78835233754
6433,6,5,29920.864434096064
6434,2,2,4740.050486747079
6435,2,3,10416.558993478458
6436,2,3,28760.395183890058
6437,2,4,10605.653708755472
6438,1,3,61575.767791769664
6439,5,3,10967.335995394587
6440,4,3,32387.13570431864
6441,7,3,13221.407609685659
6442,10,1,85107.14857348235
6443,3,2,14225.794657484961
6444,4,3,10948.745961650311
6445,6,1,31460.74474583576
6446,4,1,4250.013674152161
6447,6,2,70077.13776771803
6448,4,2,57181.59103620486
6449,10,2,10831.927809805456
6450,2,2,46752.685813132266
6451,8,2,34677.62670759726
6452,9,3,21406.29078221068
6453,4,3,23199.817650293735
6454,3,2,33328.975411288455
6455,9,2,13656.257734100593
6456,4,2,48656.044461924714
6457,4,4,27250.269026276335
6458,1,2,47370.17369870319
6459,7,3,174020.27462193463
6460,4,1,13513.09231362444
6461,7,3,15244.007504433328
6462,3,4,18456.56482868209
6463,8,2,64644.71977909371
6464,2,1,8533.939798463682
6465,1,2,14388.420816553575
6466,2,4,18463.291704582138
6467,5,3,28759.74440436265
6468,1,3,116285.10440900874
6469,8,2,60610.99065924566
6470,7,1,3752.016982889385
6471,5,1,7031.707847201605
6472,5,3,10745.140053755535
6473,10,2,34303.71889770307
6474,2,2,5393.788141004953
6475,1,3,8639.308145650704
6476,7,4,33633.190550044594
6477,10,2,21165.606861043023
6478,5,4,9046.338661236168
6479,8,4,26663.488307530395
6480,8,1,39974.7509707966
6481,5,2,20453.33899262021
6482,7,2,33476.119853258264
6483,9,2,14135.699688348916
6484,10,3,3713.13544660808
6485,9,2,15891.432579490425
6486,6,3,4837.781832825744
6487,3,2,36924.848280005164
6488,7,2,87959.2511099941
6489,3,2,30676.00528107399
6490,9,2,18394.58177634331
6491,5,3,127503.46369793151
6492,10,2,83828.64071147463
6493,3,3,29749.359250289075
6494,7,1,51885.317570096006
6495,10,2,25958.71685511958
6496,9,4,59855.19498767446
6497,7,5,5150.812576063026
6498,5,1,10602.74862786815
6499,8,1,48560.60483799182
6500,7,1,34418.40334753893
6501,6,5,88859.03138924019
6502,6,1,13258.76103273993
6503,6,2,28702.24649953355
6504,5,2,33761.250800918744
6505,6,3,16539.71337264847
6506,9,4,30258.332483652677
6507,7,3,85596.01580209547
6508,9,5,20333.978068393262
6509,10,2,5780.842470900099
6510,1,5,27970.641061855174
6511,6,1,35026.88780871893
6512,2,3,6369.460969071882
6513,3,1,45350.19382275439
6514,3,1,14734.99748122328
6515,9,3,59066.19847914118
6516,6,1,25207.58881711096
6517,3,2,38439.47105810392
6518,1,2,40586.31688115713
6519,4,1,9591.09993700922
6520,10,2,5151.834071697911
6521,4,3,12258.269997711996
6522,6,2,40230.34532726223
6523,8,2,22135.23829079232
6524,10,1,14820.192354566465
6525,5,3,91493.0969618277
6526,6,3,27438.126517713088
6527,10,5,26969.727090489676
6528,6,1,117435.00909415403
6529,9,4,25438.33087030778
6530,4,3,17060.274079853214
6531,5,5,33285.89810213747
6532,8,2,5693.58120447779
6533,4,2,9883.346713805482
6534,6,2,51225.35117487712
6535,7,3,122173.82758357035
6536,1,1,25378.67868053602
6537,4,2,35114.62217248958
6538,3,4,184047.83997979818
6539,1,4,22042.280599078433
6540,3,2,11561.516875314323
